"no_reg","pilihan"
"241000778","Forum Diskusi Online"
"241000778","Website infopmb.itpln.ac.id"
"241000778","Teman "
"241000778","Website Lain"
"241000779","Media Elektronik (Televisi, Radio)"
"241000779","Website infopmb.itpln.ac.id"
"241000779","Website Lain"
"241000780","Website infopmb.itpln.ac.id"
"241000785","Website infopmb.itpln.ac.id"
"241000785","Guru / Sekolah"
"241000785","Media Elektronik (Televisi, Radio)"
"241000785","Teman "
"241000786","Website infopmb.itpln.ac.id"
"241000787","Website infopmb.itpln.ac.id"
"241000789","Guru / Sekolah"
"241000791","Website infopmb.itpln.ac.id"
"241000793","Jejaring Sosial"
"241000794","Jejaring Sosial"
"241000795","Website infopmb.itpln.ac.id"
"241000796","Teman "
"241000797","Guru / Sekolah"
"241000799","Jejaring Sosial"
"241000800","Website infopmb.itpln.ac.id"
"241000801","Guru / Sekolah"
"241000801","Website infopmb.itpln.ac.id"
"241000801","Teman "
"241000802","Website Lain"
"241000804","Website infopmb.itpln.ac.id"
"241000805","Website infopmb.itpln.ac.id"
"241000810","Guru / Sekolah"
"241000811","Teman "
"241000812","Website infopmb.itpln.ac.id"
"241000813","Guru / Sekolah"
"241000814","Jejaring Sosial"
"241000815","Website infopmb.itpln.ac.id"
"241000815","Website Lain"
"241000815","Jejaring Sosial"
"241000816","Jejaring Sosial"
"241000817","Website Lain"
"241000818","Teman "
"241000819","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241000821","Website infopmb.itpln.ac.id"
"241000821","Jejaring Sosial"
"241000822","Website infopmb.itpln.ac.id"
"241000823","Jejaring Sosial"
"241000824","Forum Diskusi Online"
"241000825","Teman "
"241000826","Website infopmb.itpln.ac.id"
"241000827","Jejaring Sosial"
"241000827","Website Lain"
"241000829","Guru / Sekolah"
"241000829","Teman "
"241000829","Jejaring Sosial"
"241000832","Teman "
"241000835","Jejaring Sosial"
"241000837","Website infopmb.itpln.ac.id"
"241000838","Jejaring Sosial"
"241000838","Media Cetak (Surat Kabar, Koran, Majalah)"
"241000838","Website infopmb.itpln.ac.id"
"241000839","Website infopmb.itpln.ac.id"
"241000841","Website infopmb.itpln.ac.id"
"241000842","Teman "
"241000845","Website Lain"
"241000846","Teman "
"241000847","Website infopmb.itpln.ac.id"
"241000848","Forum Diskusi Online"
"241000848","Website Lain"
"241000848","Website infopmb.itpln.ac.id"
"241000848","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241000848","Jejaring Sosial"
"241000849","Website infopmb.itpln.ac.id"
"241000849","Teman "
"241000850","Website infopmb.itpln.ac.id"
"241000852","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241000852","Jejaring Sosial"
"241000858","Website infopmb.itpln.ac.id"
"241000859","Website infopmb.itpln.ac.id"
"241000860","Teman "
"241000860","Website infopmb.itpln.ac.id"
"241000861","Media Cetak (Surat Kabar, Koran, Majalah)"
"241000863","Website infopmb.itpln.ac.id"
"241000866","Website infopmb.itpln.ac.id"
"241000867","Jejaring Sosial"
"241000869","Jejaring Sosial"
"241000870","Website infopmb.itpln.ac.id"
"241000873","Website infopmb.itpln.ac.id"
"241000874","Jejaring Sosial"
"241000874","Website infopmb.itpln.ac.id"
"241000875","Jejaring Sosial"
"241000877","Jejaring Sosial"
"241000878","Teman "
"241000881","Website infopmb.itpln.ac.id"
"241000882","Jejaring Sosial"
"241000884","Website infopmb.itpln.ac.id"
"241000884","Guru / Sekolah"
"241000884","Teman "
"241000885","Website infopmb.itpln.ac.id"
"241000886","Jejaring Sosial"
"241000887","Media Cetak (Surat Kabar, Koran, Majalah)"
"241000889","Teman "
"241000893","Jejaring Sosial"
"241000896","Jejaring Sosial"
"241000899","Jejaring Sosial"
"241000899","Website infopmb.itpln.ac.id"
"241000899","Website Lain"
"241000904","Website infopmb.itpln.ac.id"
"241000906","Website infopmb.itpln.ac.id"
"241000907","Website infopmb.itpln.ac.id"
"241000908","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241000908","Teman "
"241000909","Guru / Sekolah"
"241000909","Jejaring Sosial"
"241000909","Teman "
"241000910","Website Lain"
"241000912","Guru / Sekolah"
"241000912","Teman "
"241000913","Media Elektronik (Televisi, Radio)"
"241000913","Jejaring Sosial"
"241000916","Jejaring Sosial"
"241000916","Website infopmb.itpln.ac.id"
"241000916","Guru / Sekolah"
"241000917","Teman "
"241000918","Website infopmb.itpln.ac.id"
"241000918","Guru / Sekolah"
"241000918","Jejaring Sosial"
"241000920","Jejaring Sosial"
"241000921","Website infopmb.itpln.ac.id"
"241000923","Teman "
"241000924","Jejaring Sosial"
"241000924","Forum Diskusi Online"
"241000927","Website Lain"
"241000927","Jejaring Sosial"
"241000930","Website Lain"
"241000932","Website infopmb.itpln.ac.id"
"241000935","Website infopmb.itpln.ac.id"
"241000935","Jejaring Sosial"
"241000937","Jejaring Sosial"
"241000937","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241000940","Jejaring Sosial"
"241000942","Forum Diskusi Online"
"241000942","Media Elektronik (Televisi, Radio)"
"241000942","Jejaring Sosial"
"241000942","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241000943","Website infopmb.itpln.ac.id"
"241000946","Website infopmb.itpln.ac.id"
"241000948","Media Cetak (Surat Kabar, Koran, Majalah)"
"241000949","Jejaring Sosial"
"241000949","Website infopmb.itpln.ac.id"
"241000950","Website infopmb.itpln.ac.id"
"241000951","Jejaring Sosial"
"241000952","Jejaring Sosial"
"241000953","Guru / Sekolah"
"241000953","Website infopmb.itpln.ac.id"
"241000953","Jejaring Sosial"
"241000955","Website infopmb.itpln.ac.id"
"241000957","Website infopmb.itpln.ac.id"
"241000958","Website infopmb.itpln.ac.id"
"241000960","Website infopmb.itpln.ac.id"
"241000961","Guru / Sekolah"
"241000964","Jejaring Sosial"
"241000966","Website infopmb.itpln.ac.id"
"241000970","Teman "
"241000972","Teman "
"241000974","Jejaring Sosial"
"241000975","Teman "
"241000976","Email / SMS Broadcast"
"241000978","Jejaring Sosial"
"241000978","Website infopmb.itpln.ac.id"
"241000979","Media Elektronik (Televisi, Radio)"
"241000979","Website infopmb.itpln.ac.id"
"241000980","Jejaring Sosial"
"241000980","Teman "
"241000981","Website Lain"
"241000981","Website infopmb.itpln.ac.id"
"241000985","Website infopmb.itpln.ac.id"
"241000987","Teman "
"241000989","Website infopmb.itpln.ac.id"
"241000994","Website infopmb.itpln.ac.id"
"241000997","Teman "
"241000999","Website Lain"
"241000999","Jejaring Sosial"
"241000999","Guru / Sekolah"
"241000999","HIMDA"
"241000999","Teman "
"241000999","Website infopmb.itpln.ac.id"
"241001002","Website infopmb.itpln.ac.id"
"241001004","Jejaring Sosial"
"241001005","Media Elektronik (Televisi, Radio)"
"241001005","Website infopmb.itpln.ac.id"
"241001006","Website infopmb.itpln.ac.id"
"241001008","Guru / Sekolah"
"241001008","Website infopmb.itpln.ac.id"
"241001010","Guru / Sekolah"
"241001011","Jejaring Sosial"
"241001012","Guru / Sekolah"
"241001012","Teman "
"241001013","Teman "
"241001014","Website infopmb.itpln.ac.id"
"241001015","Teman "
"241001016","Website infopmb.itpln.ac.id"
"241001018","Website infopmb.itpln.ac.id"
"241001020","Website infopmb.itpln.ac.id"
"241001022","Website infopmb.itpln.ac.id"
"241001023","Jejaring Sosial"
"241001026","Guru / Sekolah"
"241001027","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001029","Guru / Sekolah"
"241001030","Website infopmb.itpln.ac.id"
"241001032","Teman "
"241001033","Website infopmb.itpln.ac.id"
"241001033","Teman "
"241001034","Website infopmb.itpln.ac.id"
"241001036","Teman "
"241001036","Jejaring Sosial"
"241001038","Website infopmb.itpln.ac.id"
"241001039","Website infopmb.itpln.ac.id"
"241001039","Website Lain"
"241001039","Media Elektronik (Televisi, Radio)"
"241001039","Teman "
"241001039","Jejaring Sosial"
"241001040","Jejaring Sosial"
"241001042","Website infopmb.itpln.ac.id"
"241001044","Jejaring Sosial"
"241001045","Website infopmb.itpln.ac.id"
"241001046","Jejaring Sosial"
"241001047","Jejaring Sosial"
"241001048","Jejaring Sosial"
"241001049","Website infopmb.itpln.ac.id"
"241001049","Jejaring Sosial"
"241001051","Teman "
"241001051","Website infopmb.itpln.ac.id"
"241001051","Jejaring Sosial"
"241001054","Website infopmb.itpln.ac.id"
"241001057","Website infopmb.itpln.ac.id"
"241001060","Jejaring Sosial"
"241001061","Teman "
"241001063","Website infopmb.itpln.ac.id"
"241001064","Jejaring Sosial"
"241001065","Website Lain"
"241001066","Guru / Sekolah"
"241001066","Forum Diskusi Online"
"241001069","Teman "
"241001070","Teman "
"241001072","Guru / Sekolah"
"241001073","Guru / Sekolah"
"241001074","Forum Diskusi Online"
"241001074","Teman "
"241001077","Teman "
"241001077","Jejaring Sosial"
"241001080","Teman "
"241001080","Jejaring Sosial"
"241001080","Website Lain"
"241001080","Media Elektronik (Televisi, Radio)"
"241001080","Website infopmb.itpln.ac.id"
"241001081","Teman "
"241001082","Website infopmb.itpln.ac.id"
"241001091","Jejaring Sosial"
"241001091","Teman "
"241001092","Jejaring Sosial"
"241001092","Website infopmb.itpln.ac.id"
"241001094","Jejaring Sosial"
"241001095","Teman "
"241001097","Teman "
"241001098","Website Lain"
"241001099","Website infopmb.itpln.ac.id"
"241001099","Teman "
"241001103","Guru / Sekolah"
"241001104","Teman "
"241001106","Website infopmb.itpln.ac.id"
"241001106","Teman "
"241001110","Website infopmb.itpln.ac.id"
"241001112","Website infopmb.itpln.ac.id"
"241001113","Guru / Sekolah"
"241001114","Teman "
"241001114","Jejaring Sosial"
"241001114","Website infopmb.itpln.ac.id"
"241001115","Jejaring Sosial"
"241001116","Guru / Sekolah"
"241001116","Website infopmb.itpln.ac.id"
"241001117","Media Cetak (Surat Kabar, Koran, Majalah)"
"241001119","Teman "
"241001121","Website infopmb.itpln.ac.id"
"241001121","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001126","Guru / Sekolah"
"241001127","Website infopmb.itpln.ac.id"
"241001128","Teman "
"241001129","Jejaring Sosial"
"241001130","Jejaring Sosial"
"241001130","Teman "
"241001132","Website infopmb.itpln.ac.id"
"241001135","Website Lain"
"241001135","Jejaring Sosial"
"241001136","Jejaring Sosial"
"241001137","Teman "
"241001138","Jejaring Sosial"
"241001139","Website infopmb.itpln.ac.id"
"241001141","Media Cetak (Surat Kabar, Koran, Majalah)"
"241001143","Website infopmb.itpln.ac.id"
"241001144","Website infopmb.itpln.ac.id"
"241001149","Website infopmb.itpln.ac.id"
"241001150","Website infopmb.itpln.ac.id"
"241001150","Email / SMS Broadcast"
"241001151","Teman "
"241001152","Website infopmb.itpln.ac.id"
"241001152","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001153","Jejaring Sosial"
"241001156","Forum Diskusi Online"
"241001156","Website infopmb.itpln.ac.id"
"241001156","Jejaring Sosial"
"241001156","Teman "
"241001156","Guru / Sekolah"
"241001158","Website infopmb.itpln.ac.id"
"241001159","Jejaring Sosial"
"241001160","Jejaring Sosial"
"241001161","HIMDA"
"241001161","Guru / Sekolah"
"241001162","Website infopmb.itpln.ac.id"
"241001163","Guru / Sekolah"
"241001163","Website infopmb.itpln.ac.id"
"241001166","Teman "
"241001168","Website infopmb.itpln.ac.id"
"241001169","Website infopmb.itpln.ac.id"
"241001170","Teman "
"241001171","Jejaring Sosial"
"241001173","Teman "
"241001175","Teman "
"241001184","Website infopmb.itpln.ac.id"
"241001186","Jejaring Sosial"
"241001187","Guru / Sekolah"
"241001190","Jejaring Sosial"
"241001191","Teman "
"241001191","Guru / Sekolah"
"241001191","Website infopmb.itpln.ac.id"
"241001192","Website infopmb.itpln.ac.id"
"241001193","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001194","Jejaring Sosial"
"241001194","Teman "
"241001194","Website infopmb.itpln.ac.id"
"241001197","Teman "
"241001198","Website infopmb.itpln.ac.id"
"241001204","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001205","Teman "
"241001207","Website infopmb.itpln.ac.id"
"241001209","Jejaring Sosial"
"241001210","Website infopmb.itpln.ac.id"
"241001212","Teman "
"241001212","Guru / Sekolah"
"241001212","Website infopmb.itpln.ac.id"
"241001212","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001217","Jejaring Sosial"
"241001218","Guru / Sekolah"
"241001219","Website Lain"
"241001219","Teman "
"241001221","Teman "
"241001222","Website infopmb.itpln.ac.id"
"241001222","Teman "
"241001223","Website Lain"
"241001223","Jejaring Sosial"
"241001223","Guru / Sekolah"
"241001223","Teman "
"241001225","Website infopmb.itpln.ac.id"
"241001225","Teman "
"241001226","Jejaring Sosial"
"241001228","Website infopmb.itpln.ac.id"
"241001229","Teman "
"241001229","Jejaring Sosial"
"241001230","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001230","Jejaring Sosial"
"241001231","Website infopmb.itpln.ac.id"
"241001235","Guru / Sekolah"
"241001236","Website infopmb.itpln.ac.id"
"241001237","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001240","Website infopmb.itpln.ac.id"
"241001240","Teman "
"241001241","Website infopmb.itpln.ac.id"
"241001243","Website infopmb.itpln.ac.id"
"241001243","Jejaring Sosial"
"241001243","Teman "
"241001245","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001247","Website infopmb.itpln.ac.id"
"241001248","Teman "
"241001249","Website infopmb.itpln.ac.id"
"241001250","Website infopmb.itpln.ac.id"
"241001251","Guru / Sekolah"
"241001252","Teman "
"241001253","Website infopmb.itpln.ac.id"
"241001255","Website infopmb.itpln.ac.id"
"241001256","Guru / Sekolah"
"241001257","Teman "
"241001258","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001258","Website infopmb.itpln.ac.id"
"241001259","Website infopmb.itpln.ac.id"
"241001259","Jejaring Sosial"
"241001260","Media Elektronik (Televisi, Radio)"
"241001263","Website Lain"
"241001263","Website infopmb.itpln.ac.id"
"241001265","Teman "
"241001266","Website infopmb.itpln.ac.id"
"241001268","Website infopmb.itpln.ac.id"
"241001269","Guru / Sekolah"
"241001270","Jejaring Sosial"
"241001271","Guru / Sekolah"
"241001272","Media Elektronik (Televisi, Radio)"
"241001275","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001276","Website infopmb.itpln.ac.id"
"241001278","Teman "
"241001279","Jejaring Sosial"
"241001283","Forum Diskusi Online"
"241001285","Guru / Sekolah"
"241001286","Website Lain"
"241001287","Teman "
"241001287","Jejaring Sosial"
"241001289","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001291","Teman "
"241001291","Jejaring Sosial"
"241001291","Website infopmb.itpln.ac.id"
"241001293","Jejaring Sosial"
"241001295","Teman "
"241001296","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001297","Website infopmb.itpln.ac.id"
"241001301","Teman "
"241001301","Website Lain"
"241001301","Jejaring Sosial"
"241001303","Jejaring Sosial"
"241001303","Website infopmb.itpln.ac.id"
"241001304","Jejaring Sosial"
"241001310","Guru / Sekolah"
"241001311","Jejaring Sosial"
"241001312","Jejaring Sosial"
"241001313","Website infopmb.itpln.ac.id"
"241001315","Media Elektronik (Televisi, Radio)"
"241001318","Teman "
"241001322","Teman "
"241001323","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001327","Jejaring Sosial"
"241001327","Teman "
"241001327","Guru / Sekolah"
"241001329","Jejaring Sosial"
"241001329","Website infopmb.itpln.ac.id"
"241001329","Teman "
"241001330","Website infopmb.itpln.ac.id"
"241001330","Guru / Sekolah"
"241001331","Guru / Sekolah"
"241001331","Jejaring Sosial"
"241001331","Website Lain"
"241001332","Website infopmb.itpln.ac.id"
"241001333","Guru / Sekolah"
"241001333","Website infopmb.itpln.ac.id"
"241001334","Guru / Sekolah"
"241001335","Guru / Sekolah"
"241001339","Teman "
"241001340","Jejaring Sosial"
"241001340","Website infopmb.itpln.ac.id"
"241001340","Teman "
"241001341","Website infopmb.itpln.ac.id"
"241001348","Forum Diskusi Online"
"241001349","Guru / Sekolah"
"241001349","Website infopmb.itpln.ac.id"
"241001350","Website infopmb.itpln.ac.id"
"241001351","Jejaring Sosial"
"241001352","Media Cetak (Surat Kabar, Koran, Majalah)"
"241001354","Spanduk"
"241001355","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001357","Jejaring Sosial"
"241001360","Website infopmb.itpln.ac.id"
"241001361","Jejaring Sosial"
"241001362","Media Cetak (Surat Kabar, Koran, Majalah)"
"241001362","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001363","Media Cetak (Surat Kabar, Koran, Majalah)"
"241001365","Media Promosi Cetak (Poster, Flyer, Brosur)"
"241001376","Jejaring Sosial"
"241001376","Website Lain"
"241001377","Guru / Sekolah"
"241001378","Website infopmb.itpln.ac.id"
"241001380","Website infopmb.itpln.ac.id"
"241001381","Jejaring Sosial"
"241001381","Website Lain"
"241001381","Website infopmb.itpln.ac.id"
"241001382","Forum Diskusi Online"
"241001382","Teman "
"241001383","Teman "
"241001383","Website infopmb.itpln.ac.id"
"241001384","Website infopmb.itpln.ac.id"
"241001386","Guru / Sekolah"
"241001388","Jejaring Sosial"
"241001388","Teman "
"241001389","Jejaring Sosial"
"241001389","Website infopmb.itpln.ac.id"
"241001392","Forum Diskusi Online"
"241001393","Website infopmb.itpln.ac.id"
"241001395","Website infopmb.itpln.ac.id"
"241001395","Jejaring Sosial"
"241001396","Jejaring Sosial"
"241001396","Website infopmb.itpln.ac.id"
"241001396","Media Promosi Cetak (Poster, Flyer, Brosur)"
